"","species","ednafish","mifishlist","npfish","hakaiseinefish"
"2999","Bajacalifornia erimoensis",0,0,1,0
"3000","Balistes polylepis",0,0,1,0
"3001","Barathronus pacificus",0,0,1,0
"3002","Bassozetus elongatus",0,0,1,0
"3003","Bathophilus brevis",0,0,1,0
"3004","Bathophilus flemingi",0,0,1,0
"3005","Bathyagonus alascanus",0,0,1,0
"3006","Bathyagonus infraspinatus",0,0,1,0
"3007","Bathyagonus nigripinnis",0,0,1,0
"3008","Bathyagonus pentacanthus",0,0,1,0
"3009","Bathycongrus varidens",0,0,1,0
"3010","Bathylaco nigricans",0,0,1,0
"3011","Bathylagoides wesethi",0,0,1,0
"3012","Bathylagus pacificus",0,0,1,0
"3013","Bathymaster caeruleofasciatus",0,0,1,0
"3014","Bathymaster leurolepis",0,0,1,0
"3015","Bathymaster signatus",0,0,1,0
"3016","Bathyraja abyssicola",0,0,1,0
"3017","Bathyraja aleutica",0,0,1,0
"3018","Bathyraja interrupta",0,0,1,0
"3019","Bathyraja lindbergi",0,0,1,0
"3020","Bathyraja maculata",0,0,1,0
"3021","Bathyraja mariposa",0,0,1,0
"3022","Bathyraja panthera",0,0,1,0
"3023","Bathyraja parmifera",0,0,1,0
"3024","Bathyraja spinosissima",0,0,1,0
"3025","Bathyraja trachura",0,0,1,0
"3026","Bathyraja violacea",0,0,1,0
"3027","Bathysaurus mollis",0,0,1,0
"3028","Benthalbella dentata",0,0,1,0
"3029","Benthalbella linguidens",0,0,1,0
"3030","Benthodesmus pacificus",0,0,1,0
"3031","Benthodesmus simonyi",0,0,1,0
"3032","Beringraja inornata",0,0,1,0
"3033","Beringraja rhina",0,0,1,0
"3034","Beringraja stellulata",0,0,1,0
"3035","Bertella idiomorpha",0,0,1,0
"3036","Blepsias bilobus",0,0,1,0
"3037","Bolinia euryptera",0,0,1,0
"3038","Borostomias panamensis",0,0,1,0
"3039","Bothragonus swanii",0,0,1,0
"3040","Bothrocara brunneum",0,0,1,0
"3041","Bothrocara molle",0,0,1,0
"3042","Bothrocara nyx",0,0,1,0
"3043","Bothrocara pusillum",0,0,1,0
"3044","Brama brama",0,0,1,0
"3045","Brama japonica",0,0,1,0
"3046","Bryozoichthys marjorius",0,0,1,0
"3047","Careproctus abbreviatus",0,0,1,0
"3048","Careproctus ambustus",0,0,1,0
"3049","Careproctus attenuatus",0,0,1,0
"3050","Careproctus bowersianus",0,0,1,0
"3051","Careproctus canus",0,0,1,0
"3052","Careproctus colletti",0,0,1,0
"3053","Careproctus comus",0,0,1,0
"3054","Careproctus cypselurus",0,0,1,0
"3055","Careproctus ectenes",0,0,1,0
"3056","Careproctus faunus",0,0,1,0
"3057","Careproctus filamentosus",0,0,1,0
"3058","Careproctus furcellus",0,0,1,0
"3059","Careproctus georgianus",0,0,1,0
"3060","Careproctus gilberti",0,0,1,0
"3061","Careproctus longifilis",0,0,1,0
"3062","Careproctus lycopersicus",0,0,1,0
"3063","Careproctus melanurus",0,0,1,0
"3064","Careproctus microstomus",0,0,1,0
"3065","Careproctus mollis",0,0,1,0
"3066","Careproctus oregonensis",0,0,1,0
"3067","Careproctus ostentum",0,0,1,0
"3068","Careproctus ovigerus",0,0,1,0
"3069","Careproctus phasma",0,0,1,0
"3070","Careproctus pycnosoma",0,0,1,0
"3071","Careproctus rastrinus",0,0,1,0
"3072","Careproctus scottae",0,0,1,0
"3073","Careproctus simus",0,0,1,0
"3074","Careproctus spectrum",0,0,1,0
"3075","Caristius fasciatus",0,0,1,0
"3076","Caristius macropus",0,0,1,0
"3077","Catostomus macrocheilus",0,0,1,0
"3078","Caulolatilus princeps",0,0,1,0
"3079","Cebidichthys violaceus",0,0,1,0
"3080","Ceratias holboelli",0,0,1,0
"3081","Ceratoscopelus townsendi",0,0,1,0
"3082","Chaenophryne draco",0,0,1,0
"3083","Chaenophryne longiceps",0,0,1,0
"3084","Chaenophryne melanorhabdus",0,0,1,0
"3085","Chauliodus macouni",0,0,1,0
"3086","Cheilopogon pinnatibarbatus californicus",0,0,1,0
"3087","Chesnonia verrucosa",0,0,1,0
"3088","Chiasmodon niger",0,0,1,0
"3089","Chilara taylori",0,0,1,0
"3090","Chirolophis decoratus",0,0,1,0
"3091","Chirolophis nugator",0,0,1,0
"3092","Chirolophis tarsodes",0,0,1,0
"3093","Chromis punctipinnis",0,0,1,0
"3094","Clidoderma asperrimum",0,0,1,0
"3095","Clinocottus embryum",0,0,1,0
"3096","Clinocottus recalvus",0,0,1,0
"3097","Clupea pallasi",0,0,1,0
"3098","Clupea pallasii pallasii",0,0,1,0
"3099","Conocara salmoneum",0,0,1,0
"3100","Coregonus laurettae",0,0,1,0
"3101","Coregonus pidschian",0,0,1,0
"3102","Coregonus sardinella",0,0,1,0
"3103","Coryphaena hippurus",0,0,1,0
"3104","Coryphaenoides acrolepis",0,0,1,0
"3105","Coryphaenoides armatus",0,0,1,0
"3106","Coryphaenoides cinereus",0,0,1,0
"3107","Coryphaenoides filifer",0,0,1,0
"3108","Coryphaenoides leptolepis",0,0,1,0
"3109","Coryphaenoides liocephalus",0,0,1,0
"3110","Coryphaenoides longifilis",0,0,1,0
"3111","Coryphaenoides spinulosus",0,0,1,0
"3112","Coryphopterus nicholsi",0,0,1,0
"3113","Cottus aleuticus",0,0,1,0
"3114","Cottus confusus",0,0,1,0
"3115","Cottus gulosus",0,0,1,0
"3116","Cottus perplexus",0,0,1,0
"3117","Cottus rhotheus",0,0,1,0
"3118","Cryptacanthodes aleutensis",0,0,1,0
"3119","Crystallichthys cameliae",0,0,1,0
"3120","Crystallichthys cyclospilus",0,0,1,0
"3121","Crystallichthys mirabilis",0,0,1,0
"3122","Cyclothone acclinidens",0,0,1,0
"3123","Cyclothone alba",0,0,1,0
"3124","Cyclothone atraria",0,0,1,0
"3125","Cyclothone microdon",0,0,1,0
"3126","Cyclothone pallida",0,0,1,0
"3127","Cyclothone pseudopallida",0,0,1,0
"3128","Cyclothone signata",0,0,1,0
"3129","Cyprinus rubrofuscus",0,0,1,0
"3130","Danaphos oculatus",0,0,1,0
"3131","Dasycottus setiger",0,0,1,0
"3132","Derepodichthys alepidotus",0,0,1,0
"3133","Diaphus rafinesquii",0,0,1,0
"3134","Diaphus theta",0,0,1,0
"3135","Dicrolene filamentosa",0,0,1,0
"3136","Dicrolene gregoryi",0,0,1,0
"3137","Dicrolene pullata",0,0,1,0
"3138","Diretmoides pauciradiatus",0,0,1,0
"3139","Ditropichthys storeri",0,0,1,0
"3140","Dolicholagus longirostris",0,0,1,0
"3141","Dolichopteryx parini",0,0,1,0
"3142","Dolopichthys danae",0,0,1,0
"3143","Echinorhinus cookei",0,0,1,0
"3144","Elassodiscus caudatus",0,0,1,0
"3145","Elassodiscus tremebundus",0,0,1,0
"3146","Electrona risso",0,0,1,0
"3147","Ellochelon vaigiensis",0,0,1,0
"3148","Embassichthys bathybius",0,0,1,0
"3149","Enophrys lucasi",0,0,1,0
"3150","Entosphenus tridentatus",0,0,1,0
"3151","Eptatretus deani",0,0,1,0
"3152","Eptatretus stoutii",0,0,1,0
"3153","Etropus crossotus",0,0,1,0
"3154","Eumicrotremus andriashevi",0,0,1,0
"3155","Eumicrotremus asperrimus",0,0,1,0
"3156","Eumicrotremus barbatus",0,0,1,0
"3157","Eumicrotremus gyrinops",0,0,1,0
"3158","Eumicrotremus orbis",0,0,1,0
"3159","Eumicrotremus phrynoides",0,0,1,0
"3160","Eumicrotremus spinosus",0,0,1,0
"3161","Eurymen gyrinus",0,0,1,0
"3162","Eustomias woollardi",0,0,1,0
"3163","Evermannella indica",0,0,1,0
"3164","Fodiator acutus",0,0,1,0
"3165","Galeorhinus galeus",0,0,1,0
"3166","Gasterosteus microcephalus",0,0,1,0
"3167","Genioliparis ferox",0,0,1,0
"3168","Genyonemus lineatus",0,0,1,0
"3169","Gigantactis gargantua",0,0,1,0
"3170","Gigantactis macronema",0,0,1,0
"3171","Gonostoma atlanticum",0,0,1,0
"3172","Gymnelus hemifasciatus",0,0,1,0
"3173","Gymnelus obscurus",0,0,1,0
"3174","Gymnelus popovi",0,0,1,0
"3175","Gymnelus viridis",0,0,1,0
"3176","Gymnocanthus detrisus",0,0,1,0
"3177","Gymnocanthus galeatus",0,0,1,0
"3178","Gymnocanthus pistilliger",0,0,1,0
"3179","Gymnoclinus cristulatus",0,0,1,0
"3180","Gyrinichthys minytremus",0,0,1,0
"3181","Gyrinomimus grahami",0,0,1,0
"3182","Halargyreus johnsonii",0,0,1,0
"3183","Hampala bimaculata",0,0,1,0
"3184","Harengula humeralis",0,0,1,0
"3185","Hemilepidotus jordani",0,0,1,0
"3186","Hemilepidotus papilio",0,0,1,0
"3187","Hemilepidotus zapus",0,0,1,0
"3188","Hemitripterus bolini",0,0,1,0
"3189","Hemitripterus villosus",0,0,1,0
"3190","Hexagrammos octogrammus",0,0,1,0
"3191","Hippoglossoides elassodon",0,0,1,0
"3192","Hippoglossoides robustus",0,0,1,0
"3193","Histiobranchus bathybius",0,0,1,0
"3194","Holcomycteronus profundissimus",0,0,1,0
"3195","Holtbyrnia innesi",0,0,1,0
"3196","Holtbyrnia latifrons",0,0,1,0
"3197","Howella sherborni",0,0,1,0
"3198","Hydrolagus melanophasma",0,0,1,0
"3199","Hygophum reinhardtii",0,0,1,0
"3200","Hypanus dipterurus",0,0,1,0
"3201","Hyperprosopon anale",0,0,1,0
"3202","Hyperprosopon argenteum",0,0,1,0
"3203","Hyperprosopon ellipticum",0,0,1,0
"3204","Hypsagonus quadricornis",0,0,1,0
"3205","Icelinus burchami",0,0,1,0
"3206","Icelinus filamentosus",0,0,1,0
"3207","Icelinus fimbriatus",0,0,1,0
"3208","Icelinus oculatus",0,0,1,0
"3209","Icelinus strabo",0,0,1,0
"3210","Icelinus tenuis",0,0,1,0
"3211","Icelus canaliculatus",0,0,1,0
"3212","Icelus euryops",0,0,1,0
"3213","Icelus spiniger",0,0,1,0
"3214","Icelus uncinalis",0,0,1,0
"3215","Ichthyococcus elongatus",0,0,1,0
"3216","Ichthyococcus irregularis",0,0,1,0
"3217","Idiacanthus antrostomus",0,0,1,0
"3218","Kali kerberti",0,0,1,0
"3219","Kathetostoma averruncus",0,0,1,0
"3220","Laemonema longipes",0,0,1,0
"3221","Lampadena urophaos",0,0,1,0
"3222","Lampadena yaquinae",0,0,1,0
"3223","Lampanyctus acanthurus",0,0,1,0
"3224","Lampanyctus bristori",0,0,1,0
"3225","Lampanyctus jordani",0,0,1,0
"3226","Lampanyctus regalis",0,0,1,0
"3227","Lampanyctus ritteri",0,0,1,0
"3228","Lampanyctus simulator",0,0,1,0
"3229","Lampetra ayresii",0,0,1,0
"3230","Lepidopsetta polyxystra",0,0,1,0
"3231","Lepidopus fitchi",0,0,1,0
"3232","Leptacanthichthys gracilispinis",0,0,1,0
"3233","Leptocephalus giganteus",0,0,1,0
"3234","Lestidiops ringens",0,0,1,0
"3235","Lestidiops sphyraenopsis",0,0,1,0
"3236","Lestidium atlanticum",0,0,1,0
"3237","Lethotremus muticus",0,0,1,0
"3238","Leucicorus lusciosus",0,0,1,0
"3239","Leuroglossus callorhini",0,0,1,0
"3240","Leuroglossus schmidti",0,0,1,0
"3241","Leuroglossus stilbius",0,0,1,0
"3242","Limanda proboscidea",0,0,1,0
"3243","Linophryne coronata",0,0,1,0
"3244","Liopsetta glacialis",0,0,1,0
"3245","Liparis adiastolus",0,0,1,0
"3246","Liparis bathyarcticus",0,0,1,0
"3247","Liparis bristolensis",0,0,1,0
"3248","Liparis callyodon",0,0,1,0
"3249","Liparis catharus",0,0,1,0
"3250","Liparis dennyi",0,0,1,0
"3251","Liparis fabricii",0,0,1,0
"3252","Liparis gibbus",0,0,1,0
"3253","Liparis liparis",0,0,1,0
"3254","Liparis marmoratus",0,0,1,0
"3255","Liparis megacephalus",0,0,1,0
"3256","Liparis micraspidophorus",0,0,1,0
"3257","Liparis ochotensis",0,0,1,0
"3258","Liparis rutteri",0,0,1,0
"3259","Lipariscus nanus",0,0,1,0
"3260","Lophodolos acanthognathus",0,0,1,0
"3261","Lopholiparis flerxi",0,0,1,0
"3262","Loweina rara",0,0,1,0
"3263","Lucania parva",0,0,1,0
"3264","Lumpenella longirostris",0,0,1,0
"3265","Lumpenopsis hypochroma",0,0,1,0
"3266","Lumpenus fabricii",0,0,1,0
"3267","Lumpenus lampretaeformis",0,0,1,0
"3268","Lutjanus fulvus",0,0,1,0
"3269","Lycenchelys alta",0,0,1,0
"3270","Lycenchelys callista",0,0,1,0
"3271","Lycenchelys camchatica",0,0,1,0
"3272","Lycenchelys crotalinus",0,0,1,0
"3273","Lycenchelys jordani",0,0,1,0
"3274","Lycenchelys micropora",0,0,1,0
"3275","Lycenchelys paxillus",0,0,1,0
"3276","Lycenchelys pearcyi",0,0,1,0
"3277","Lycenchelys rassi",0,0,1,0
"3278","Lycenchelys ratmanovi",0,0,1,0
"3279","Lycenchelys rosea",0,0,1,0
"3280","Lycodapus dermatinus",0,0,1,0
"3281","Lycodapus endemoscotus",0,0,1,0
"3282","Lycodapus fierasfer",0,0,1,0
"3283","Lycodapus leptus",0,0,1,0
"3284","Lycodapus mandibularis",0,0,1,0
"3285","Lycodapus pachysoma",0,0,1,0
"3286","Lycodapus parviceps",0,0,1,0
"3287","Lycodapus poecilus",0,0,1,0
"3288","Lycodapus psarostomatus",0,0,1,0
"3289","Lycodes akuugun",0,0,1,0
"3290","Lycodes albolineatus",0,0,1,0
"3291","Lycodes beringi",0,0,1,0
"3292","Lycodes brevipes",0,0,1,0
"3293","Lycodes brunneofasciatus",0,0,1,0
"3294","Lycodes concolor",0,0,1,0
"3295","Lycodes cortezianus",0,0,1,0
"3296","Lycodes diapterus",0,0,1,0
"3297","Lycodes pacificus",0,0,1,0
"3298","Lycodes palearis",0,0,1,0
"3299","Lycodes polaris",0,0,1,0
"3300","Lycodes raridens",0,0,1,0
"3301","Lycodes turneri",0,0,1,0
"3302","Lyconema barbatum",0,0,1,0
"3303","Macropinna microstoma",0,0,1,0
"3304","Magnisudis atlantica",0,0,1,0
"3305","Malacocottus aleuticus",0,0,1,0
"3306","Malacocottus kincaidi",0,0,1,0
"3307","Malacocottus zonurus",0,0,1,0
"3308","Malacosteus niger",0,0,1,0
"3309","Maulisia argipalla",0,0,1,0
"3310","Medialuna californiensis",0,0,1,0
"3311","Megalocottus platycephalus",0,0,1,0
"3312","Melamphaes lugubris",0,0,1,0
"3313","Melamphaes parvus",0,0,1,0
"3314","Melamphaes polylepis",0,0,1,0
"3315","Melanolagus bericoides",0,0,1,0
"3316","Melanonus zugmayeri",0,0,1,0
"3317","Melanostigma pammelas",0,0,1,0
"3318","Mentodus eubranchus",0,0,1,0
"3319","Merluccius bilinearis",0,0,1,0
"3320","Microcottus sellaris",0,0,1,0
"3321","Microstoma microstoma",0,0,1,0
"3322","Mola tecta",0,0,1,0
"3323","Molva molva",0,0,1,0
"3324","Monopterus cuchia",0,0,1,0
"3325","Mustelus californicus",0,0,1,0
"3326","Mustelus henlei",0,0,1,0
"3327","Mustelus lunulatus",0,0,1,0
"3328","Myctophum nitidulum",0,0,1,0
"3329","Myliobatis californica",0,0,1,0
"3330","Myoxocephalus niger",0,0,1,0
"3331","Myoxocephalus quadricornis",0,0,1,0
"3332","Myoxocephalus scorpioides",0,0,1,0
"3333","Myoxocephalus stelleri",0,0,1,0
"3334","Nalbantichthys elongatus",0,0,1,0
"3335","Nannobrachium regale",0,0,1,0
"3336","Nannobrachium ritteri",0,0,1,0
"3337","Nansenia candida",0,0,1,0
"3338","Nansenia crassa",0,0,1,0
"3339","Naucrates ductor",0,0,1,0
"3340","Nautichthys pribilovius",0,0,1,0
"3341","Nautichthys robustus",0,0,1,0
"3342","Nectoliparis pelagicus",0,0,1,0
"3343","Nemichthys larseni",0,0,1,0
"3344","Neoclinus bryope",0,0,1,0
"3345","Neonesthes capensis",0,0,1,0
"3346","Nezumia bairdii",0,0,1,0
"3347","Nezumia liolepis",0,0,1,0
"3348","Nezumia stelgidolepis",0,0,1,0
"3349","Notophycis fitchi",0,0,1,0
"3350","Notoscopelus japonicus",0,0,1,0
"3351","Notoscopelus resplendens",0,0,1,0
"3352","Occella dodecaedron",0,0,1,0
"3353","Oligocottus borealis",0,0,1,0
"3354","Oligocottus snyderi",0,0,1,0
"3355","Omosudis lowii",0,0,1,0
"3356","Oneirodes acanthias",0,0,1,0
"3357","Oneirodes bulbosus",0,0,1,0
"3358","Oneirodes eschrichtii",0,0,1,0
"3359","Opaeophacus acrogeneius",0,0,1,0
"3360","Ophichthus triserialis",0,0,1,0
"3361","Ophichthus zophochir",0,0,1,0
"3362","Opisthocentrus ocellatus",0,0,1,0
"3363","Opostomias mitsuii",0,0,1,0
"3364","Osmerus dentex",0,0,1,0
"3365","Osmerus eperlanus",0,0,1,0
"3366","Osteodiscus cascadiae",0,0,1,0
"3367","Pachycara bulbiceps",0,0,1,0
"3368","Pachycara gymninium",0,0,1,0
"3369","Pachycara lepinium",0,0,1,0
"3370","Pachystomias microdon",0,0,1,0
"3371","Paralabrax clathratus",0,0,1,0
"3372","Paralichthys californicus",0,0,1,0
"3373","Paraliparis bullacephalus",0,0,1,0
"3374","Paraliparis calidus",0,0,1,0
"3375","Paraliparis cephalus",0,0,1,0
"3376","Paraliparis dactylosus",0,0,1,0
"3377","Paraliparis deani",0,0,1,0
"3378","Paraliparis holomelas",0,0,1,0
"3379","Paraliparis latifrons",0,0,1,0
"3380","Paraliparis megalopus",0,0,1,0
"3381","Paraliparis melanobranchus",0,0,1,0
"3382","Paraliparis mento",0,0,1,0
"3383","Paraliparis operculosus",0,0,1,0
"3384","Paraliparis paucidens",0,0,1,0
"3385","Paraliparis pectoralis",0,0,1,0
"3386","Paraliparis penicillus",0,0,1,0
"3387","Paraliparis rosaceus",0,0,1,0
"3388","Paraliparis ulochir",0,0,1,0
"3389","Paramonacanthus sulcatus",0,0,1,0
"3390","Parataeniophorus brevis",0,0,1,0
"3391","Paricelinus hopliticus",0,0,1,0
"3392","Parvilux ingens",0,0,1,0
"3393","Pentaceros richardsoni",0,0,1,0
"3394","Peprilus simillimus",0,0,1,0
"3395","Percina sciera",0,0,1,0
"3396","Percis japonica",0,0,1,0
"3397","Phallocottus obtusus",0,0,1,0
"3398","Phanerodon furcatus",0,0,1,0
"3399","Pholis clemensi",0,0,1,0
"3400","Pholis fasciata",0,0,1,0
"3401","Pholis schultzi",0,0,1,0
"3402","Photonectes margarita",0,0,1,0
"3403","Photostylus pycnopterus",0,0,1,0
"3404","Physiculus rastrelliger",0,0,1,0
"3405","Plectobranchus evides",0,0,1,0
"3406","Plectroglyphidodon sindonis",0,0,1,0
"3407","Pleuronectes quadrituberculatus",0,0,1,0
"3408","Pleuronichthys verticalis",0,0,1,0
"3409","Polyacanthonotus challengeri",0,0,1,0
"3410","Porichthys notatus",0,0,1,0
"3411","Porichthys porosissimus",0,0,1,0
"3412","Poroclinus rothrocki",0,0,1,0
"3413","Porocottus mednius",0,0,1,0
"3414","Porocottus quadrifilis",0,0,1,0
"3415","Porogadus longiceps",0,0,1,0
"3416","Poromitra crassiceps",0,0,1,0
"3417","Poromitra cristiceps",0,0,1,0
"3418","Poromitra curilensis",0,0,1,0
"3419","Poromitra rugosa",0,0,1,0
"3420","Prionotus stephanophrys",0,0,1,0
"3421","Pristigenys serrula",0,0,1,0
"3422","Prognatholiparis ptychomandibularis",0,0,1,0
"3423","Protomyctophum arcticum",0,0,1,0
"3424","Protomyctophum crockeri",0,0,1,0
"3425","Protomyctophum thompsoni",0,0,1,0
"3426","Psenes maculatus",0,0,1,0
"3427","Pseudobathylagus milleri",0,0,1,0
"3428","Pseudupeneus grandisquamis",0,0,1,0
"3429","Psychrolutes paradoxus",0,0,1,0
"3430","Psychrolutes phrictus",0,0,1,0
"3431","Psychrolutes sigalutes",0,0,1,0
"3432","Ptychocheilus oregonensis",0,0,1,0
"3433","Radulinus asprellus",0,0,1,0
"3434","Radulinus boleoides",0,0,1,0
"3435","Raja inornata",0,0,1,0
"3436","Raja stellulata",0,0,1,0
"3437","Rastrinus scutiger",0,0,1,0
"3438","Regalecus russellii",0,0,1,0
"3439","Remora australis",0,0,1,0
"3440","Remora remora",0,0,1,0
"3441","Rhacochilus toxotes",0,0,1,0
"3442","Rhadinesthes decimus",0,0,1,0
"3443","Rhamdia quelen",0,0,1,0
"3444","Rhinoliparis attenuatus",0,0,1,0
"3445","Rhinoliparis barbulifer",0,0,1,0
"3446","Rhodymenichthys dolichogaster",0,0,1,0
"3447","Rondeletia bicolor",0,0,1,0
"3448","Rouleina attrita",0,0,1,0
"3449","Ruscarius meanyi",0,0,1,0
"3450","Salvelinus confluentus",0,0,1,0
"3451","Sarda chiliensis",0,0,1,0
"3452","Sarda lineolata",0,0,1,0
"3453","Sarritor frenatus",0,0,1,0
"3454","Sarritor leptorhynchus",0,0,1,0
"3455","Scopeloberyx robustus",0,0,1,0
"3456","Scopelogadus bispinosus",0,0,1,0
"3457","Scopelosaurus adleri",0,0,1,0
"3458","Scopelosaurus harryi",0,0,1,0
"3459","Scytalina cerdale",0,0,1,0
"3460","Sebastes alutus",0,0,1,0
"3461","Sebastes auriculatus",0,0,1,0
"3462","Sebastes aurora",0,0,1,0
"3463","Sebastes babcocki",0,0,1,0
"3464","Sebastes borealis",0,0,1,0
"3465","Sebastes brevispinis",0,0,1,0
"3466","Sebastes carnatus",0,0,1,0
"3467","Sebastes chlorostictus",0,0,1,0
"3468","Sebastes chrysomelas",0,0,1,0
"3469","Sebastes ciliatus",0,0,1,0
"3470","Sebastes crameri",0,0,1,0
"3471","Sebastes diaconus",0,0,1,0
"3472","Sebastes diploproa",0,0,1,0
"3473","Sebastes elongatus",0,0,1,0
"3474","Sebastes emphaeus",0,0,1,0
"3475","Sebastes fuscescens",0,0,1,0
"3476","Sebastes goodei",0,0,1,0
"3477","Sebastes helvomaculatus",0,0,1,0
"3478","Sebastes jordani",0,0,1,0
"3479","Sebastes levis",0,0,1,0
"3480","Sebastes melanostictus",0,0,1,0
"3481","Sebastes melanostomus",0,0,1,0
"3482","Sebastes nigrocintus",0,0,1,0
"3483","Sebastes ovalis",0,0,1,0
"3484","Sebastes polyspinis",0,0,1,0
"3485","Sebastes proriger",0,0,1,0
"3486","Sebastes rastrelliger",0,0,1,0
"3487","Sebastes reedi",0,0,1,0
"3488","Sebastes rosaceus",0,0,1,0
"3489","Sebastes ruberrimus",0,0,1,0
"3490","Sebastes rufus",0,0,1,0
"3491","Sebastes saxicola",0,0,1,0
"3492","Sebastes semicinctus",0,0,1,0
"3493","Sebastes serranoides",0,0,1,0
"3494","Sebastes variabilis",0,0,1,0
"3495","Sebastes variegatus",0,0,1,0
"3496","Sebastes wilsoni",0,0,1,0
"3497","Sebastes zacentrus",0,0,1,0
"3498","Sebastolobus alascanus",0,0,1,0
"3499","Sebastolobus altivelis",0,0,1,0
"3500","Semotilus corporalis",0,0,1,0
"3501","Seriphus politus",0,0,1,0
"3502","Serrivomer jesperseni",0,0,1,0
"3503","Sigmistes caulias",0,0,1,0
"3504","Sigmistes smithi",0,0,1,0
"3505","Soldatovia polyactocephala",0,0,1,0
"3506","Spectrunculus crassus",0,0,1,0
"3507","Spectrunculus grandis",0,0,1,0
"3508","Sphoeroides lispus",0,0,1,0
"3509","Sphoeroides nephelus",0,0,1,0
"3510","Sphyraena argentea",0,0,1,0
"3511","Spirinchus starksi",0,0,1,0
"3512","Spirinchus thaleichthys",0,0,1,0
"3513","Squalus suckleyi",0,0,1,0
"3514","Squatina californica",0,0,1,0
"3515","Stegastes partitus",0,0,1,0
"3516","Stegastes planifrons",0,0,1,0
"3517","Stelgistrum concinnum",0,0,1,0
"3518","Stellerina xyosterna",0,0,1,0
"3519","Stenobrachius leucopsarus",0,0,1,0
"3520","Stenobrachius nannochir",0,0,1,0
"3521","Stereolepis gigas",0,0,1,0
"3522","Sternoptyx diaphana",0,0,1,0
"3523","Sternoptyx obscura",0,0,1,0
"3524","Sternoptyx pseudobscura",0,0,1,0
"3525","Stichaeus punctatus punctatus",0,0,1,0
"3526","Symbolophorus californiensis",0,0,1,0
"3527","Symphurus atricauda",0,0,1,0
"3528","Symphurus atricaudus",0,0,1,0
"3529","Syngnathus californiensis",0,0,1,0
"3530","Synodus lucioceps",0,0,1,0
"3531","Taaningichthys bathyphilus",0,0,1,0
"3532","Tactostoma macropus",0,0,1,0
"3533","Taranetzella lyoderma",0,0,1,0
"3534","Tarletonbeania crenularis",0,0,1,0
"3535","Tarletonbeania taylori",0,0,1,0
"3536","Temnocora candida",0,0,1,0
"3537","Tetronarce californica",0,0,1,0
"3538","Thalassenchelys coheni",0,0,1,0
"3539","Thaleichthys pacificus",0,0,1,0
"3540","Theragra chalcogramma",0,0,1,0
"3541","Thyriscus anoplus",0,0,1,0
"3542","Trachipterus altivelis",0,0,1,0
"3543","Trachurus symmetricus",0,0,1,0
"3544","Triakis semifasciata",0,0,1,0
"3545","Trichocottus brashnikovi",0,0,1,0
"3546","Triglops forficatus",0,0,1,0
"3547","Triglops jordani",0,0,1,0
"3548","Triglops macellus",0,0,1,0
"3549","Triglops metopias",0,0,1,0
"3550","Triglops pingelii",0,0,1,0
"3551","Triglops scepticus",0,0,1,0
"3552","Triglops xenostethus",0,0,1,0
"3553","Ulvicola sanctaerosae",0,0,1,0
"3554","Urobatis halleri",0,0,1,0
"3555","Valenciennellus tripunctulatus",0,0,1,0
"3556","Venefica procera",0,0,1,0
"3557","Venefica tentaculata",0,0,1,0
"3558","Xeneretmus latifrons",0,0,1,0
"3559","Xeneretmus leiops",0,0,1,0
"3560","Xeneretmus triacanthus",0,0,1,0
"3561","Xenomystax atrarius",0,0,1,0
"3562","Zaniolepis frenata",0,0,1,0
"3563","Zaniolepis latipinnis",0,0,1,0
"3564","Zesticelus profundorum",0,0,1,0
