identification,sample_id,bin,phylum,class,order,family,genus,species,state_province,region,sector,exact_site,lat,lon
Parallorchestes cowani,BHAK-1180,BOLD:AAG7136,Arthropoda,Malacostraca,Amphipoda,Hyalidae,Parallorchestes,Parallorchestes cowani,British Columbia,Central Coast,Calvert Island,Seventh Beach,51.641,-128.155
Parallorchestes cowani,BHAK-3325,BOLD:AAG7136,Arthropoda,Malacostraca,Amphipoda,Hyalidae,Parallorchestes,Parallorchestes cowani,British Columbia,Central Coast,Calvert Island,North Beach,51.665,-128.135
Protohyale jarrettae,BHAK2761,BOLD:AAH2974,Arthropoda,Malacostraca,Amphipoda,Hyalidae,Protohyale,Protohyale jarrettae,British Columbia,Central Coast,Choked Pass,North Pigu Island,51.6763,-128.122
Protohyale jarrettae,BHAK-06584,BOLD:AEE3551,Arthropoda,Malacostraca,Amphipoda,Hyalidae,Protohyale,Protohyale jarrettae,British Columbia,Central Coast,Calvert Island,Choked Pass dive,51.673,-128.118
Protohyale jarrettae,BHAK-06540,BOLD:AEE3551,Arthropoda,Malacostraca,Amphipoda,Hyalidae,Protohyale,Protohyale jarrettae,British Columbia,Central Coast,Calvert Island,"Choked Pass, Transect E3",51.675,-128.124
Protohyale oclairi,BHAK-3327,BOLD:AEA2270,Arthropoda,Malacostraca,Amphipoda,Hyalidae,Protohyale,Protohyale oclairi,British Columbia,Central Coast,Calvert Island,North Beach,51.665,-128.135
Protohyale oclairi,BHAK-06586,BOLD:AEE3551,Arthropoda,Malacostraca,Amphipoda,Hyalidae,Protohyale,Protohyale oclairi,British Columbia,Central Coast,Calvert Island,Choked Pass dive,51.673,-128.118
Protohyale oclairi,BHAK3311,NA,Arthropoda,Malacostraca,Amphipoda,Hyalidae,Protohyale,Protohyale oclairi,British Columbia,Central Coast,Calvert Island,North Beach,51.6648,-128.135
Protohyale,BHAK2256,BOLD:AED6373,Arthropoda,Malacostraca,Amphipoda,Hyalidae,Protohyale,NA,British Columbia,Central Coast,Calvert Island,North Beach,51.6672,-128.134
Ptilohyale plumulosus,BHAK-1188,NA,Arthropoda,Malacostraca,Amphipoda,Hyalidae,Ptilohyale,Ptilohyale plumulosus,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.654,-128.13
Ptilohyale plumulosus,BHAK-06891,NA,Arthropoda,Malacostraca,Amphipoda,Hyalidae,Ptilohyale,Ptilohyale plumulosus,British Columbia,Central Coast,Calvert Island,Dog (station) Beach,51.655,-128.13
Ptilohyale plumulosus,BHAK-1171,NA,Arthropoda,Malacostraca,Amphipoda,Hyalidae,Ptilohyale,Ptilohyale plumulosus,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.654,-128.13
Ptilohyale plumulosus,BHAK-06559,NA,Arthropoda,Malacostraca,Amphipoda,Hyalidae,Ptilohyale,Ptilohyale plumulosus,British Columbia,Central Coast,Calvert Island,Pruth Bay South,51.654,-128.129
Ptilohyale plumulosus,BHAK1170,NA,Arthropoda,Malacostraca,Amphipoda,Hyalidae,Ptilohyale,Ptilohyale plumulosus,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.6541,-128.13
Hyalidae,BHAK-1182,BOLD:AAH2975,Arthropoda,Malacostraca,Amphipoda,Hyalidae,NA,NA,British Columbia,Central Coast,Calvert Island,Seventh Beach,51.641,-128.155
Hyalidae,BHAK1142,BOLD:AAH2975,Arthropoda,Malacostraca,Amphipoda,Hyalidae,NA,NA,British Columbia,Central Coast,Calvert Island,Seventh Beach,51.6408,-128.155
Hyalidae,BHAK1148,BOLD:AAH2975,Arthropoda,Malacostraca,Amphipoda,Hyalidae,NA,NA,British Columbia,Central Coast,Calvert Island,Seventh Beach,51.6408,-128.155
Hyalidae,BHAK1152,BOLD:AAX8409,Arthropoda,Malacostraca,Amphipoda,Hyalidae,NA,NA,British Columbia,Central Coast,Calvert Island,Seventh Beach,51.6408,-128.155
Hyperia,ZOO18S_100,BOLD:ADY6909,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Hyperia,NA,British Columbia,Strait of Georgia,Quadra Island,QU39,50.0307,-125.099
Hyperia,ZOO18S_099,BOLD:ADY6909,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Hyperia,NA,British Columbia,Strait of Georgia,Quadra Island,QU39,50.0307,-125.099
Hyperia,ZOO18S_098,BOLD:ADY6909,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Hyperia,NA,British Columbia,Strait of Georgia,Quadra Island,QU39,50.0307,-125.099
Hyperia,ZOO18S_097,BOLD:ADY6909,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Hyperia,NA,British Columbia,Strait of Georgia,Quadra Island,QU39,50.0307,-125.099
Hyperia,ZOO18S_096,BOLD:ADY6909,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Hyperia,NA,British Columbia,Strait of Georgia,Quadra Island,QU39,50.0307,-125.099
Themisto pacifica,ZOO_790,BOLD:AAH3117,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto pacifica,British Columbia,Salish Sea,NA,HARO 59,48.614,-123.246
Themisto pacifica,ZOO_779,BOLD:AAH3117,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto pacifica,British Columbia,Salish Sea,NA,HARO 59,48.614,-123.246
Themisto pacifica,ZOO_780,BOLD:AAH3117,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto pacifica,British Columbia,Salish Sea,NA,HARO 59,48.614,-123.246
Themisto pacifica,ZOO_346,BOLD:AAH3117,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto pacifica,British Columbia,Salish Sea,NA,HARO59,48.614,-123.246
Themisto pacifica,ZOO_191,BOLD:AAH3117,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto pacifica,British Columbia,Salish Sea,NA,HARO59,48.614,-123.246
Themisto pacifica,ZOO_197,BOLD:AAH3117,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto pacifica,British Columbia,Pacific Ocean,NA,P4,48.647,-126.669
Themisto pacifica,ZOO_193,BOLD:AAH3117,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto pacifica,British Columbia,Salish Sea,NA,HARO59,48.614,-123.246
Themisto pacifica,ZOO_195,BOLD:AAH3117,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto pacifica,British Columbia,Salish Sea,NA,HARO59,48.614,-123.246
Themisto pacifica,ZOO_194,BOLD:AAH3117,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto pacifica,British Columbia,Salish Sea,NA,HARO59,48.614,-123.246
Themisto pacifica,BHAK-06893,BOLD:AAH3117,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto pacifica,British Columbia,Central Coast,Calvert Island,Mouth of Kwakshua channel,51.652,-127.958
Themisto pacifica,ZOO_791,NA,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto pacifica,British Columbia,Salish Sea,NA,HARO 59,48.614,-123.246
Themisto pacifica,ZOO_354,NA,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto pacifica,British Columbia,Salish Sea,NA,HARO59,48.614,-123.246
Themisto pacifica,ZOO_350,NA,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto pacifica,British Columbia,Salish Sea,NA,HARO59,48.614,-123.246
Themisto pacifica,ZOO_345,NA,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto pacifica,British Columbia,Salish Sea,NA,HARO59,48.614,-123.246
Themisto pacifica,ZOO_344,NA,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto pacifica,British Columbia,Salish Sea,NA,HARO59,48.614,-123.246
Themisto pacifica,ZOO_371,NA,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto pacifica,British Columbia,Salish Sea,NA,GEO1,49.251,-123.75
Themisto pacifica,ZOO_351,NA,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto pacifica,British Columbia,Salish Sea,NA,HARO59,48.614,-123.246
Themisto pacifica,ZOO_355,NA,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto pacifica,British Columbia,Salish Sea,NA,HARO59,48.614,-123.246
Themisto pacifica,ZOO_800,NA,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto pacifica,British Columbia,Salish Sea,NA,GEO1,49.251,-123.75
Themisto pacifica,ZOO_802,NA,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto pacifica,British Columbia,Salish Sea,NA,GEO1,49.251,-123.75
Themisto pacifica,ZOO_801,NA,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto pacifica,British Columbia,Salish Sea,NA,GEO1,49.251,-123.75
Hyperiidae,QHAK-00196,BOLD:AAH3117,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,NA,NA,British Columbia,Discovery Islands,Quadra Island,Hyacinthe Bay,50.117,-125.223
Hyperiidae,QHAK-00220,BOLD:AAH3117,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,NA,NA,British Columbia,Discovery Islands,Quadra Island,Hyacinthe Bay,50.117,-125.223
Hyperiidae,QHAK-00013,BOLD:AAH3117,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,NA,NA,British Columbia,Discovery Islands,Quadra Island,Hyacinthe Bay,50.117,-125.223
Hyperiidae,QHAK-00095,BOLD:AEF2092,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,NA,NA,British Columbia,Discovery Islands,Quadra Island,Hyacinthe Bay,50.117,-125.223
Hyperiidae,QHAK-00211,NA,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,NA,NA,British Columbia,Discovery Islands,Quadra Island,Hyacinthe Bay,50.117,-125.223
Hyperiidae,QHAK-00243,NA,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,NA,NA,British Columbia,Discovery Islands,Quadra Island,Sutil Channel,50.12,-125.13
Hyperiidae,QHAK-00244,NA,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,NA,NA,British Columbia,Discovery Islands,Quadra Island,Sutil Channel,50.12,-125.13
Coboldus hedgpethi,BHAK2815,BOLD:ADL9919,Arthropoda,Malacostraca,Amphipoda,Iphimediidae,Coboldus,Coboldus hedgpethi,British Columbia,Central Coast,Choked Pass,Starfish Island,51.68,-128.126
Ericthonius brasiliensis,BHAK2223,BOLD:AAV1493,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Ericthonius,Ericthonius brasiliensis,British Columbia,Central Coast,Calvert Island,North Beach,51.6671,-128.14
Ericthonius brasiliensis,BHAK2224,BOLD:AAV1493,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Ericthonius,Ericthonius brasiliensis,British Columbia,Central Coast,Calvert Island,North Beach,51.6671,-128.14
Ischyrocerus anguipes,BHAK-06561,BOLD:ADM1346,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,British Columbia,Central Coast,Calvert Island,"Choked Pass, Transect I4",51.675,-128.118
Ischyrocerus anguipes,BHAK2787,BOLD:ADM2718,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,British Columbia,Central Coast,Choked Pass,NA,51.6783,-128.127
Ischyrocerus anguipes,BHAK-3329,BOLD:ADZ8930,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,British Columbia,Central Coast,Calvert Island,North Beach,51.665,-128.135
Ischyrocerus anguipes,BHAK-1645,BOLD:AEC9355,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,British Columbia,Central Coast,Mercury Islet,NA,51.744,-128.071
Ischyrocerus anguipes,BHAK-1659,BOLD:AEC9355,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,British Columbia,Central Coast,Calvert Island,North Beach,51.665,-128.135
Ischyrocerus sp. FHL 2,BHAK2762,BOLD:ADM1346,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Ischyrocerus,Ischyrocerus sp. FHL 2,British Columbia,Central Coast,Choked Pass,North Pigu Island,51.6763,-128.122
Jassa,BHAK-2258,BOLD:AAB3295,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Jassa,NA,British Columbia,Central Coast,Calvert Island,Crazy Town,51.667,-128.134
Microjassa barnardi,BHAK-2802,BOLD:AED0497,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Microjassa,Microjassa barnardi,British Columbia,Central Coast,Calvert Island,Kwakshua Channel,51.656,-128.03
Leucothoe spinicarpa,BHAK2786,BOLD:ADL9643,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,Leucothoe,Leucothoe spinicarpa,British Columbia,Central Coast,Calvert Island,Mouth of Kwakshua,51.6552,-127.96
Leucothoe spinicarpa,BHAK2799,BOLD:ADL9643,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,Leucothoe,Leucothoe spinicarpa,British Columbia,Central Coast,Kwakshua Channel,Kwakshua Petroglyph Cliff,51.6558,-128.03
Elasmopus antennatus,BHAK2770,BOLD:ADM0278,Arthropoda,Malacostraca,Amphipoda,Maeridae,Elasmopus,Elasmopus antennatus,British Columbia,Central Coast,Hakai Pass,Port Reef,51.6967,-128.105
Desdimelita californica,BHAK3334,BOLD:AAG0212,Arthropoda,Malacostraca,Amphipoda,Melitidae,Desdimelita,Desdimelita californica,British Columbia,Central Coast,Kwakshua Channel,NA,51.6498,-128.069
Megamoera borealis,BHAK-1637,BOLD:AAG0210,Arthropoda,Malacostraca,Amphipoda,Melitidae,Megamoera,Megamoera borealis,British Columbia,Central Coast,Mercury Islet,Mercury Islet ARMS,51.744,-128.071
Megamoera subtener,BHAK2768,NA,Arthropoda,Malacostraca,Amphipoda,Melitidae,Megamoera,Megamoera subtener,British Columbia,Central Coast,Hakai Pass,Port Reef,51.6967,-128.105
Megamoera,BHAK2237,BOLD:AAG0210,Arthropoda,Malacostraca,Amphipoda,Melitidae,Megamoera,NA,British Columbia,Central Coast,Calvert Island,North Beach,51.6671,-128.14
Najnidae,BHAK1146,BOLD:ADN9922,Arthropoda,Malacostraca,Amphipoda,Najnidae,NA,NA,British Columbia,Central Coast,Calvert Island,Seventh Beach,51.6408,-128.155
Americhelidium millsi,BHAK2279,BOLD:ADM0942,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Americhelidium,Americhelidium millsi,British Columbia,Central Coast,Choked Pass,Starfish Island,51.6804,-128.127
Gammaropsis thompsoni,BHAK-1680,BOLD:AED0872,Arthropoda,Malacostraca,Amphipoda,Photidae,Gammaropsis,Gammaropsis thompsoni,British Columbia,Central Coast,Triquet Island,Triquet Bay,51.806,-128.258
Photis brevipes,BHAK2277,BOLD:AAH2670,Arthropoda,Malacostraca,Amphipoda,Photidae,Photis,Photis brevipes,British Columbia,Central Coast,Choked Pass,Starfish Island,51.6804,-128.127
Photis brevipes,BHAK-1666,NA,Arthropoda,Malacostraca,Amphipoda,Photidae,Photis,Photis brevipes,British Columbia,Central Coast,Choked Pass,Pigu Island,51.676,-128.122
Photis,BHAK-1192,BOLD:AAH2670,Arthropoda,Malacostraca,Amphipoda,Photidae,Photis,NA,British Columbia,Central Coast,Calvert Island,Meay Channel,51.665,-128.135
Photis,BHAK2260,BOLD:AAO8055,Arthropoda,Malacostraca,Amphipoda,Photidae,Photis,NA,British Columbia,Central Coast,Triquet Island,NA,51.804,-128.254
Rhepoxynius pallidus,BHAK2278,BOLD:ADM0047,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,Rhepoxynius,Rhepoxynius pallidus,British Columbia,Central Coast,Choked Pass,Starfish Island,51.6804,-128.127
Primno abyssalis,ZOO_159,BOLD:AAX8040,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,Primno abyssalis,British Columbia,Pacific Ocean,NA,P4,48.647,-126.669
Primno abyssalis,ZOO_341,BOLD:ADM8823,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,Primno abyssalis,British Columbia,Salish Sea,NA,GEO1,49.251,-123.75
Primno abyssalis,ZOO_162,BOLD:ADM8823,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,Primno abyssalis,British Columbia,Salish Sea,NA,GEO1,49.251,-123.75
Primno abyssalis,ZOO_163,BOLD:ADM8823,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,Primno abyssalis,British Columbia,Salish Sea,NA,GEO1,49.251,-123.75
Primno abyssalis,ZOO_164,BOLD:ADM8823,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,Primno abyssalis,British Columbia,Salish Sea,NA,GEO1,49.251,-123.75
Primno abyssalis,ZOO_160,BOLD:ADM8823,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,Primno abyssalis,British Columbia,Salish Sea,NA,GEO1,49.251,-123.75
Primno abyssalis,ZOO_161,BOLD:ADM8823,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,Primno abyssalis,British Columbia,Salish Sea,NA,GEO1,49.251,-123.75
Gnathopleustes simplex,BHAK2229,BOLD:AED0136,Arthropoda,Malacostraca,Amphipoda,Pleustidae,Gnathopleustes,Gnathopleustes simplex,British Columbia,Central Coast,Calvert Island,Pruth Dock,51.6546,-128.129
Gnathopleustes simplex,BHAK2230,BOLD:AED0136,Arthropoda,Malacostraca,Amphipoda,Pleustidae,Gnathopleustes,Gnathopleustes simplex,British Columbia,Central Coast,Calvert Island,Pruth Dock,51.6546,-128.129
Gnathopleustes,BHAK-1191,BOLD:AED0136,Arthropoda,Malacostraca,Amphipoda,Pleustidae,Gnathopleustes,NA,British Columbia,Central Coast,Calvert Island,Meay Channel,51.665,-128.135
Micropleustes nautilus,BHAK-3324,BOLD:AAG7139,Arthropoda,Malacostraca,Amphipoda,Pleustidae,Micropleustes,Micropleustes nautilus,British Columbia,Central Coast,Calvert Island,North Beach,51.665,-128.135
Micropleustes nautilus,BHAK3310,BOLD:AAG7139,Arthropoda,Malacostraca,Amphipoda,Pleustidae,Micropleustes,Micropleustes nautilus,British Columbia,Central Coast,Calvert Island,North Beach,51.6648,-128.135
Trachypleustes,BHAK2769,BOLD:ADM1944,Arthropoda,Malacostraca,Amphipoda,Pleustidae,Trachypleustes,NA,British Columbia,Central Coast,Hakai Pass,Port Reef,51.6967,-128.105
Pleustidae,BHAK2233,BOLD:AED0136,Arthropoda,Malacostraca,Amphipoda,Pleustidae,NA,NA,British Columbia,Central Coast,Calvert Island,Pruth Dock,51.6546,-128.129
Pleustidae,BHAK2232,BOLD:AED0136,Arthropoda,Malacostraca,Amphipoda,Pleustidae,NA,NA,British Columbia,Central Coast,Calvert Island,Pruth Dock,51.6546,-128.129
Podocerus cristatus,BHAK-1652,BOLD:AAH2672,Arthropoda,Malacostraca,Amphipoda,Podoceridae,Podocerus,Podocerus cristatus,British Columbia,Central Coast,Hecate Island,Kelpie Point,51.734,-127.997
Podocerus cristatus,BHAK-1663,NA,Arthropoda,Malacostraca,Amphipoda,Podoceridae,Podocerus,Podocerus cristatus,British Columbia,Central Coast,Spider Island,Spider Island ARMS,51.841,-128.256
Paramoera bousfieldi,BHAK-1647,BOLD:AAG7257,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Paramoera,Paramoera bousfieldi,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.654,-128.13
Pontogeneia ivanovi,BHAK-06882,NA,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Pontogeneia,Pontogeneia ivanovi,British Columbia,Central Coast,Calvert Island,S. end of West Beach,51.652,-128.142
Pontogeneia rostrata,BHAK1669,BOLD:AAG0659,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Pontogeneia,Pontogeneia rostrata,British Columbia,Central Coast,Triquet Island,NA,51.8057,-128.258
Pontogeneia rostrata,BHAK-06562,BOLD:AAG0660,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Pontogeneia,Pontogeneia rostrata,British Columbia,Central Coast,Calvert Island,"Choked Pass, Transect I4",51.675,-128.118
Pontogeneia rostrata,BHAK-1664,NA,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Pontogeneia,Pontogeneia rostrata,British Columbia,Central Coast,Triquet Island,Triquet Bay,51.806,-128.258
Scina borealis,ZOO_190,BOLD:ADM6965,Arthropoda,Malacostraca,Amphipoda,Scinidae,Scina,Scina borealis,British Columbia,Salish Sea,NA,GEO1,49.251,-123.75
Scina borealis,ZOO_189,BOLD:ADM6965,Arthropoda,Malacostraca,Amphipoda,Scinidae,Scina,Scina borealis,British Columbia,Salish Sea,NA,GEO1,49.251,-123.75
Scina borealis,ZOO_188,BOLD:ADM6965,Arthropoda,Malacostraca,Amphipoda,Scinidae,Scina,Scina borealis,British Columbia,Salish Sea,NA,GEO1,49.251,-123.75
Scina borealis,ZOO_187,BOLD:ADM6965,Arthropoda,Malacostraca,Amphipoda,Scinidae,Scina,Scina borealis,British Columbia,Salish Sea,NA,GEO1,49.251,-123.75
Scina borealis,ZOO_186,BOLD:ADM6965,Arthropoda,Malacostraca,Amphipoda,Scinidae,Scina,Scina borealis,British Columbia,Salish Sea,NA,GEO1,49.251,-123.75
Scina borealis,ZOO_185,BOLD:ADM6965,Arthropoda,Malacostraca,Amphipoda,Scinidae,Scina,Scina borealis,British Columbia,Salish Sea,NA,HARO59,49.251,-123.75
Stenula incola,BHAK2795,NA,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,Stenula,Stenula incola,British Columbia,Central Coast,Calvert Island,Mouth of Kwakshua,51.6552,-127.96
Stenothoidae,BHAK1193,BOLD:ADN8442,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,NA,NA,British Columbia,Central Coast,Calvert Island,Meay Channel,51.6654,-128.095
Stenothoidae,BHAK-2271,BOLD:AED0497,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,NA,NA,British Columbia,Central Coast,Rattenbury Island,Rattenbury Pinnacle,51.691,-128.08
Stenothoidae,BHAK-1625,BOLD:AED0691,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,NA,NA,British Columbia,Central Coast,Mercury Islet,NA,51.744,-128.071
Megalorchestia californiana,BHAK-3315,BOLD:ADB4939,Arthropoda,Malacostraca,Amphipoda,Talitridae,Megalorchestia,Megalorchestia californiana,British Columbia,Central Coast,Calvert Island,North Beach,51.663,-128.14
Megalorchestia pugettensis,BHAK-3314,BOLD:AAG1965,Arthropoda,Malacostraca,Amphipoda,Talitridae,Megalorchestia,Megalorchestia pugettensis,British Columbia,Central Coast,Calvert Island,West Beach,51.655,-128.139
Megalorchestia,BHAK-3320,BOLD:AAG1965,Arthropoda,Malacostraca,Amphipoda,Talitridae,Megalorchestia,NA,British Columbia,Central Coast,Calvert Island,North Beach,51.663,-128.14
Traskorchestia traskiana,BHAK-06876,BOLD:AAY6275,Arthropoda,Malacostraca,Amphipoda,Talitridae,Traskorchestia,Traskorchestia traskiana,British Columbia,Central Coast,Calvert Island,Dog (station) Beach,51.655,-128.13
Traskorchestia traskiana,BHAK-1173,BOLD:AAY6275,Arthropoda,Malacostraca,Amphipoda,Talitridae,Traskorchestia,Traskorchestia traskiana,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.654,-128.13
Traskorchestia traskiana,BHAK1172,BOLD:AAY6275,Arthropoda,Malacostraca,Amphipoda,Talitridae,Traskorchestia,Traskorchestia traskiana,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.6541,-128.13
Lepidepecreum gurjanovae,BHAK2784,BOLD:ADL9771,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Lepidepecreum,Lepidepecreum gurjanovae,British Columbia,Central Coast,Calvert Island,Mouth of Kwakshua,51.6552,-127.96
Orchomene,BHAK-06597,BOLD:AEF0087,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Orchomene,NA,British Columbia,Central Coast,Calvert Island,"Choked Pass, Transect E2",51.673,-128.117
Amphipoda,QHAK-00031,BOLD:AAB3295,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,British Columbia,Discovery Islands,Quadra Island,Hyacinthe Bay,50.117,-125.223
Amphipoda,QHAK-00049,BOLD:AAB3295,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,British Columbia,Discovery Islands,Quadra Island,Hyacinthe Bay,50.117,-125.223
Amphipoda,BHAK2788,BOLD:AAG0660,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,British Columbia,Central Coast,Choked Pass,NA,51.6783,-128.127
Amphipoda,BHAK-9779,BOLD:AAH2672,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,British Columbia,Central Coast,Calvert Island,West Beach,51.652,-128.143
Amphipoda,BHAK-10920,BOLD:AAH3117,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,British Columbia,Discovery Islands,Quadra Island,Hyacinthe Bay,50.117,-125.223
Amphipoda,BHAK851,BOLD:ADM2175,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,British Columbia,Central Coast,Calvert Island,Fifth Beach,51.6397,-128.156
Amphipoda,QHAK-00025,BOLD:ADY5722,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,British Columbia,Discovery Islands,Quadra Island,Hyacinthe Bay,50.117,-125.223
