Representative Sample ID,Phylum,Class,Order,Family,Genus,Species,string,Sample Size
BHAK3051,Arthropoda,Malacostraca,Decapoda,Epialtidae,Chorilia,Chorilia longipes,Arthropoda_Malacostraca_Decapoda_Epialtidae_Chorilia_Chorilia longipes,3
BHAK417,Arthropoda,Malacostraca,Decapoda,Epialtidae,Pugettia,Pugettia foliata,Arthropoda_Malacostraca_Decapoda_Epialtidae_Pugettia_Pugettia foliata,5
BHAK2956,Arthropoda,Malacostraca,Decapoda,Epialtidae,Pugettia,Pugettia gracilis,Arthropoda_Malacostraca_Decapoda_Epialtidae_Pugettia_Pugettia gracilis,3
BHAK1010,Arthropoda,Malacostraca,Decapoda,Epialtidae,Pugettia,Pugettia producta,Arthropoda_Malacostraca_Decapoda_Epialtidae_Pugettia_Pugettia producta,7
BHAK2209,Arthropoda,Malacostraca,Decapoda,Epialtidae,Pugettia,Pugettia richii,Arthropoda_Malacostraca_Decapoda_Epialtidae_Pugettia_Pugettia richii,11
BHAK731,Arthropoda,Malacostraca,Decapoda,Epialtidae,Pugettia,,Arthropoda_Malacostraca_Decapoda_Epialtidae_Pugettia_,4
BHAK3444,Arthropoda,Malacostraca,Decapoda,Epialtidae,Scyra,Scyra acutifrons,Arthropoda_Malacostraca_Decapoda_Epialtidae_Scyra_Scyra acutifrons,6
BHAK-11846,Arthropoda,Malacostraca,Decapoda,Epialtidae,,,Arthropoda_Malacostraca_Decapoda_Epialtidae__,13
BHAK2961,Arthropoda,Malacostraca,Decapoda,Hapalogastridae,Acantholithodes,Acantholithodes hispidus,Arthropoda_Malacostraca_Decapoda_Hapalogastridae_Acantholithodes_Acantholithodes hispidus,2
BHAK2314,Arthropoda,Malacostraca,Decapoda,Hapalogastridae,Hapalogaster,Hapalogaster mertensii,Arthropoda_Malacostraca_Decapoda_Hapalogastridae_Hapalogaster_Hapalogaster mertensii,7
BHAK212,Arthropoda,Malacostraca,Decapoda,Hapalogastridae,Oedignathus,Oedignathus inermis,Arthropoda_Malacostraca_Decapoda_Hapalogastridae_Oedignathus_Oedignathus inermis,2
BHAK1387,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Eualus,Eualus subtilis,Arthropoda_Malacostraca_Decapoda_Hippolytidae_Eualus_Eualus subtilis,3
BHAK3448,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Eualus,,Arthropoda_Malacostraca_Decapoda_Hippolytidae_Eualus_,6
BHAK-06904,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Spirontocaris,Spirontocaris prionota,Arthropoda_Malacostraca_Decapoda_Hippolytidae_Spirontocaris_Spirontocaris prionota,5
BHAK-08907,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Spirontocaris,,Arthropoda_Malacostraca_Decapoda_Hippolytidae_Spirontocaris_,1
BHAK2087,Arthropoda,Malacostraca,Decapoda,Hippolytidae,,,Arthropoda_Malacostraca_Decapoda_Hippolytidae__,8
BHAK3224,Arthropoda,Malacostraca,Decapoda,Lithodidae,Cryptolithodes,Cryptolithodes sitchensis,Arthropoda_Malacostraca_Decapoda_Lithodidae_Cryptolithodes_Cryptolithodes sitchensis,3
BHAK3441,Arthropoda,Malacostraca,Decapoda,Lithodidae,Cryptolithodes,Cryptolithodes typicus,Arthropoda_Malacostraca_Decapoda_Lithodidae_Cryptolithodes_Cryptolithodes typicus,3
BHAK1966,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lopholithodes,Lopholithodes mandtii,Arthropoda_Malacostraca_Decapoda_Lithodidae_Lopholithodes_Lopholithodes mandtii,1
BHAK2331,Arthropoda,Malacostraca,Decapoda,Lithodidae,Phyllolithodes,Phyllolithodes papillosus,Arthropoda_Malacostraca_Decapoda_Lithodidae_Phyllolithodes_Phyllolithodes papillosus,6
BHAK-09390,Arthropoda,Malacostraca,Decapoda,Lithodidae,Rhinolithodes,Rhinolithodes wosnessenskii,Arthropoda_Malacostraca_Decapoda_Lithodidae_Rhinolithodes_Rhinolithodes wosnessenskii,1
BHAK1821,Arthropoda,Malacostraca,Decapoda,Lithodidae,,,Arthropoda_Malacostraca_Decapoda_Lithodidae__,2
BHAK2581,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Oregonia,Oregonia gracilis,Arthropoda_Malacostraca_Decapoda_Oregoniidae_Oregonia_Oregonia gracilis,5
BHAK2959,Arthropoda,Malacostraca,Decapoda,Paguridae,Discorsopagurus,Discorsopagurus schmitti,Arthropoda_Malacostraca_Decapoda_Paguridae_Discorsopagurus_Discorsopagurus schmitti,1
BHAK2323,Arthropoda,Malacostraca,Decapoda,Paguridae,Elassochirus,Elassochirus tenuimanus,Arthropoda_Malacostraca_Decapoda_Paguridae_Elassochirus_Elassochirus tenuimanus,5
BHAK3133,Arthropoda,Malacostraca,Decapoda,Paguridae,Orthopagurus,Orthopagurus minimus,Arthropoda_Malacostraca_Decapoda_Paguridae_Orthopagurus_Orthopagurus minimus,1
BHAK-09405,Arthropoda,Malacostraca,Decapoda,Paguridae,Orthopagurus,,Arthropoda_Malacostraca_Decapoda_Paguridae_Orthopagurus_,1
BHAK1930,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Pagurus armatus,Arthropoda_Malacostraca_Decapoda_Paguridae_Pagurus_Pagurus armatus,3
BHAK2060,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Pagurus beringanus,Arthropoda_Malacostraca_Decapoda_Paguridae_Pagurus_Pagurus beringanus,10
BHAK371,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Pagurus caurinus,Arthropoda_Malacostraca_Decapoda_Paguridae_Pagurus_Pagurus caurinus,11
BHAK2866,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Pagurus dalli,Arthropoda_Malacostraca_Decapoda_Paguridae_Pagurus_Pagurus dalli,3
BHAK3553,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Pagurus granosimanus,Arthropoda_Malacostraca_Decapoda_Paguridae_Pagurus_Pagurus granosimanus,5
BHAK3150,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Pagurus hartae,Arthropoda_Malacostraca_Decapoda_Paguridae_Pagurus_Pagurus hartae,8
BHAK-1988,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Pagurus hemphilli,Arthropoda_Malacostraca_Decapoda_Paguridae_Pagurus_Pagurus hemphilli,6
BHAK880,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Pagurus hirsutiusculus,Arthropoda_Malacostraca_Decapoda_Paguridae_Pagurus_Pagurus hirsutiusculus,14
BHAK-2873,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Pagurus quaylei,Arthropoda_Malacostraca_Decapoda_Paguridae_Pagurus_Pagurus quaylei,1
BHAK3457,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Pagurus samuelis,Arthropoda_Malacostraca_Decapoda_Paguridae_Pagurus_Pagurus samuelis,3
BHAK2602,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Pagurus stevensae,Arthropoda_Malacostraca_Decapoda_Paguridae_Pagurus_Pagurus stevensae,6
BHAK3127,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,,Arthropoda_Malacostraca_Decapoda_Paguridae_Pagurus_,22
BHAK-3603,Arthropoda,Malacostraca,Decapoda,Paguridae,,,Arthropoda_Malacostraca_Decapoda_Paguridae__,1
BHAK1407,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,Pandalus danae,Arthropoda_Malacostraca_Decapoda_Pandalidae_Pandalus_Pandalus danae,2
BHAK3178,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,Pandalus platyceros,Arthropoda_Malacostraca_Decapoda_Pandalidae_Pandalus_Pandalus platyceros,5
BHAK2841,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,Pandalus stenolepis,Arthropoda_Malacostraca_Decapoda_Pandalidae_Pandalus_Pandalus stenolepis,2
BHAK-11940,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,,Arthropoda_Malacostraca_Decapoda_Pandalidae_Pandalus_,1
BHAK-10326,Arthropoda,Malacostraca,Decapoda,Pandalidae,,,Arthropoda_Malacostraca_Decapoda_Pandalidae__,3
BHAK2290,Arthropoda,Malacostraca,Decapoda,Panopeidae,Lophopanopeus,Lophopanopeus bellus,Arthropoda_Malacostraca_Decapoda_Panopeidae_Lophopanopeus_Lophopanopeus bellus,5
BHAK-11651,Arthropoda,Malacostraca,Decapoda,Panopeidae,Lophopanopeus,,Arthropoda_Malacostraca_Decapoda_Panopeidae_Lophopanopeus_,3
BHAK419,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Fabia,Fabia subquadrata,Arthropoda_Malacostraca_Decapoda_Pinnotheridae_Fabia_Fabia subquadrata,3
BHAK723,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Pinnixa,Pinnixa faba,Arthropoda_Malacostraca_Decapoda_Pinnotheridae_Pinnixa_Pinnixa faba,7
BHAK1524,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Pinnixa,Pinnixa schmitti,Arthropoda_Malacostraca_Decapoda_Pinnotheridae_Pinnixa_Pinnixa schmitti,1
BHAK-0064,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Pinnixa,Pinnixa tubicola,Arthropoda_Malacostraca_Decapoda_Pinnotheridae_Pinnixa_Pinnixa tubicola,4
BHAK2946,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Pinnixa,,Arthropoda_Malacostraca_Decapoda_Pinnotheridae_Pinnixa_,4
BHAK2336,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Pinnotheres,Pinnotheres pugettensis,Arthropoda_Malacostraca_Decapoda_Pinnotheridae_Pinnotheres_Pinnotheres pugettensis,1
BHAK-08845,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Pinnotheres,Pinnotheres taylori,Arthropoda_Malacostraca_Decapoda_Pinnotheridae_Pinnotheres_Pinnotheres taylori,1
BHAK-0292,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Scleroplax,Scleroplax tubicola,Arthropoda_Malacostraca_Decapoda_Pinnotheridae_Scleroplax_Scleroplax tubicola,1
BHAK759,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,,,Arthropoda_Malacostraca_Decapoda_Pinnotheridae__,5
BHAK2073,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Pachycheles,Pachycheles pubescens,Arthropoda_Malacostraca_Decapoda_Porcellanidae_Pachycheles_Pachycheles pubescens,3
BHAK498,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Pachycheles,Pachycheles rudis,Arthropoda_Malacostraca_Decapoda_Porcellanidae_Pachycheles_Pachycheles rudis,6
BHAK94,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Petrolisthes,Petrolisthes cinctipes,Arthropoda_Malacostraca_Decapoda_Porcellanidae_Petrolisthes_Petrolisthes cinctipes,1
BHAK733,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Petrolisthes,Petrolisthes eriomerus,Arthropoda_Malacostraca_Decapoda_Porcellanidae_Petrolisthes_Petrolisthes eriomerus,5
BHAK772,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Petrolisthes,,Arthropoda_Malacostraca_Decapoda_Porcellanidae_Petrolisthes_,5
BHAK1578,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,Carcinus maenas,Arthropoda_Malacostraca_Decapoda_Portunidae_Carcinus_Carcinus maenas,2
BHAK-1411,Arthropoda,Malacostraca,Decapoda,Thoridae,Heptacarpus,Heptacarpus brevirostris,Arthropoda_Malacostraca_Decapoda_Thoridae_Heptacarpus_Heptacarpus brevirostris,3
BHAK-1412,Arthropoda,Malacostraca,Decapoda,Thoridae,Heptacarpus,Heptacarpus herdmani,Arthropoda_Malacostraca_Decapoda_Thoridae_Heptacarpus_Heptacarpus herdmani,1
BHAK2311,Arthropoda,Malacostraca,Decapoda,Thoridae,Heptacarpus,Heptacarpus kincaidi,Arthropoda_Malacostraca_Decapoda_Thoridae_Heptacarpus_Heptacarpus kincaidi,4
BHAK1805,Arthropoda,Malacostraca,Decapoda,Thoridae,Heptacarpus,Heptacarpus pugettensis,Arthropoda_Malacostraca_Decapoda_Thoridae_Heptacarpus_Heptacarpus pugettensis,2
BHAK-06705,Arthropoda,Malacostraca,Decapoda,Thoridae,Heptacarpus,Heptacarpus stylus,Arthropoda_Malacostraca_Decapoda_Thoridae_Heptacarpus_Heptacarpus stylus,1
BHAK596,Arthropoda,Malacostraca,Decapoda,Thoridae,Heptacarpus,,Arthropoda_Malacostraca_Decapoda_Thoridae_Heptacarpus_,28
BHAK894,Arthropoda,Malacostraca,Decapoda,Upogebiidae,Upogebia,Upogebia pugettensis,Arthropoda_Malacostraca_Decapoda_Upogebiidae_Upogebia_Upogebia pugettensis,6
BHAK2043,Arthropoda,Malacostraca,Decapoda,Varunidae,Hemigrapsus,Hemigrapsus nudus,Arthropoda_Malacostraca_Decapoda_Varunidae_Hemigrapsus_Hemigrapsus nudus,3
BHAK2046,Arthropoda,Malacostraca,Decapoda,Varunidae,Hemigrapsus,Hemigrapsus oregonensis,Arthropoda_Malacostraca_Decapoda_Varunidae_Hemigrapsus_Hemigrapsus oregonensis,3
BHAK-06908,Arthropoda,Malacostraca,Decapoda,Varunidae,Hemigrapsus,,Arthropoda_Malacostraca_Decapoda_Varunidae_Hemigrapsus_,1
BHAK-11695,Arthropoda,Malacostraca,Decapoda,,,,Arthropoda_Malacostraca_Decapoda___,20
BHAK-06704,Arthropoda,Malacostraca,Isopoda,Aegidae,Rocinela,,Arthropoda_Malacostraca_Isopoda_Aegidae_Rocinela_,1
BHAK-06694,Arthropoda,Malacostraca,Isopoda,Anthuridae,,,Arthropoda_Malacostraca_Isopoda_Anthuridae__,1
BHAK-3317,Arthropoda,Malacostraca,Isopoda,Asellidae,Asellus,,Arthropoda_Malacostraca_Isopoda_Asellidae_Asellus_,1
BHAK217,Arthropoda,Malacostraca,Isopoda,Bopyridae,Argeia,Argeia pugettensis,Arthropoda_Malacostraca_Isopoda_Bopyridae_Argeia_Argeia pugettensis,1
BHAK222,Arthropoda,Malacostraca,Isopoda,Bopyridae,Orthione,Orthione griffenis,Arthropoda_Malacostraca_Isopoda_Bopyridae_Orthione_Orthione griffenis,2
BHAK2796,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Cirolana,Cirolana harfordi,Arthropoda_Malacostraca_Isopoda_Cirolanidae_Cirolana_Cirolana harfordi,1
BHAK577,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Cirolana,,Arthropoda_Malacostraca_Isopoda_Cirolanidae_Cirolana_,5
BHAK2239,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Excirolana,Excirolana chiltoni,Arthropoda_Malacostraca_Isopoda_Cirolanidae_Excirolana_Excirolana chiltoni,3
BHAK-1261,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Excirolana,,Arthropoda_Malacostraca_Isopoda_Cirolanidae_Excirolana_,1
BHAK379,Arthropoda,Malacostraca,Isopoda,Cirolanidae,,,Arthropoda_Malacostraca_Isopoda_Cirolanidae__,7
BHAK-06878,Arthropoda,Malacostraca,Isopoda,Detonidae,Detonella,Detonella papillicornis,Arthropoda_Malacostraca_Isopoda_Detonidae_Detonella_Detonella papillicornis,1
BHAK-1778,Arthropoda,Malacostraca,Isopoda,Expanathuridae,Eisothistos,,Arthropoda_Malacostraca_Isopoda_Expanathuridae_Eisothistos_,2
BHAK-2838,Arthropoda,Malacostraca,Isopoda,Hemioniscidae,Hemioniscus,Hemioniscus balani,Arthropoda_Malacostraca_Isopoda_Hemioniscidae_Hemioniscus_Hemioniscus balani,3
BHAK2766,Arthropoda,Malacostraca,Isopoda,Idoteidae,Idotea,Idotea fewkesi,Arthropoda_Malacostraca_Isopoda_Idoteidae_Idotea_Idotea fewkesi,1
BHAK-06885,Arthropoda,Malacostraca,Isopoda,Idoteidae,Idotea,Idotea ochotensis,Arthropoda_Malacostraca_Isopoda_Idoteidae_Idotea_Idotea ochotensis,1
BHAK-06554,Arthropoda,Malacostraca,Isopoda,Idoteidae,Idotea,Idotea rufescens,Arthropoda_Malacostraca_Isopoda_Idoteidae_Idotea_Idotea rufescens,2
BHAK2174,Arthropoda,Malacostraca,Isopoda,Idoteidae,Idotea,,Arthropoda_Malacostraca_Isopoda_Idoteidae_Idotea_,7
BHAK-06936,Arthropoda,Malacostraca,Isopoda,Idoteidae,Pentidotea,Pentidotea montereyensis,Arthropoda_Malacostraca_Isopoda_Idoteidae_Pentidotea_Pentidotea montereyensis,9
BHAK2785,Arthropoda,Malacostraca,Isopoda,Idoteidae,Pentidotea,Pentidotea resecata,Arthropoda_Malacostraca_Isopoda_Idoteidae_Pentidotea_Pentidotea resecata,4
BHAK2253,Arthropoda,Malacostraca,Isopoda,Idoteidae,Pentidotea,Pentidotea schmitti,Arthropoda_Malacostraca_Isopoda_Idoteidae_Pentidotea_Pentidotea schmitti,2
BHAK311,Arthropoda,Malacostraca,Isopoda,Idoteidae,Pentidotea,Pentidotea wosnesenskii,Arthropoda_Malacostraca_Isopoda_Idoteidae_Pentidotea_Pentidotea wosnesenskii,11
BHAK213,Arthropoda,Malacostraca,Isopoda,Idoteidae,,,Arthropoda_Malacostraca_Isopoda_Idoteidae__,6
BHAK-06957,Arthropoda,Malacostraca,Isopoda,Janiridae,Ianiropsis,Ianiropsis derjugini,Arthropoda_Malacostraca_Isopoda_Janiridae_Ianiropsis_Ianiropsis derjugini,1
BHAK-06862,Arthropoda,Malacostraca,Isopoda,Janiridae,Ianiropsis,Ianiropsis kincaidi,Arthropoda_Malacostraca_Isopoda_Janiridae_Ianiropsis_Ianiropsis kincaidi,3
BHAK2816,Arthropoda,Malacostraca,Isopoda,Janiridae,Ianiropsis,Ianiropsis serricaudis,Arthropoda_Malacostraca_Isopoda_Janiridae_Ianiropsis_Ianiropsis serricaudis,4
BHAK2686,Arthropoda,Malacostraca,Isopoda,Janiridae,Ianiropsis,,Arthropoda_Malacostraca_Isopoda_Janiridae_Ianiropsis_,5
BHAK2772,Arthropoda,Malacostraca,Isopoda,Janiridae,Janiralata,Janiralata occidentalis,Arthropoda_Malacostraca_Isopoda_Janiridae_Janiralata_Janiralata occidentalis,2
BHAK3743,Arthropoda,Malacostraca,Isopoda,Ligiidae,Ligia,Ligia pallasii,Arthropoda_Malacostraca_Isopoda_Ligiidae_Ligia_Ligia pallasii,6
BHAK-03968,Arthropoda,Malacostraca,Isopoda,Ligiidae,Ligidium,Ligidium gracile,Arthropoda_Malacostraca_Isopoda_Ligiidae_Ligidium_Ligidium gracile,2
BHAK-1660,Arthropoda,Malacostraca,Isopoda,Munnidae,Munna,,Arthropoda_Malacostraca_Isopoda_Munnidae_Munna_,4
BHAK2779,Arthropoda,Malacostraca,Isopoda,Munnidae,Uromunna,Uromunna ubiquita,Arthropoda_Malacostraca_Isopoda_Munnidae_Uromunna_Uromunna ubiquita,3
BHAK-11673,Arthropoda,Malacostraca,Isopoda,Munnidae,,,Arthropoda_Malacostraca_Isopoda_Munnidae__,6
BHAK-11910,Arthropoda,Malacostraca,Isopoda,Paranthuridae,Paranthura,,Arthropoda_Malacostraca_Isopoda_Paranthuridae_Paranthura_,1
BHAK-04392,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,Porcellio scaber,Arthropoda_Malacostraca_Isopoda_Porcellionidae_Porcellio_Porcellio scaber,1
BHAK-06879,Arthropoda,Malacostraca,Isopoda,Scyphacidae,Armadilloniscus,Armadilloniscus holmesi,Arthropoda_Malacostraca_Isopoda_Scyphacidae_Armadilloniscus_Armadilloniscus holmesi,1
BHAK-2808,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Dynamene,Dynamene benedicti,Arthropoda_Malacostraca_Isopoda_Sphaeromatidae_Dynamene_Dynamene benedicti,1
BHAK2236,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Dynamene,Dynamene glabra,Arthropoda_Malacostraca_Isopoda_Sphaeromatidae_Dynamene_Dynamene glabra,3
BHAK-3658,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Dynamenella,Dynamenella sheareri,Arthropoda_Malacostraca_Isopoda_Sphaeromatidae_Dynamenella_Dynamenella sheareri,1
BHAK592,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Dynamenella,,Arthropoda_Malacostraca_Isopoda_Sphaeromatidae_Dynamenella_,3
BHAK1158,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Exosphaeroma,Exosphaeroma amplicauda,Arthropoda_Malacostraca_Isopoda_Sphaeromatidae_Exosphaeroma_Exosphaeroma amplicauda,8
BHAK-1884,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Gnorimosphaeroma,Gnorimosphaeroma insulare,Arthropoda_Malacostraca_Isopoda_Sphaeromatidae_Gnorimosphaeroma_Gnorimosphaeroma insulare,1
BHAK1168,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Gnorimosphaeroma,Gnorimosphaeroma oregonense,Arthropoda_Malacostraca_Isopoda_Sphaeromatidae_Gnorimosphaeroma_Gnorimosphaeroma oregonense,6
BHAK776,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,,,Arthropoda_Malacostraca_Isopoda_Sphaeromatidae__,24
BHAK738,Arthropoda,Malacostraca,Isopoda,,,,Arthropoda_Malacostraca_Isopoda___,18
BHAK1670,Arthropoda,Malacostraca,Leptostraca,Nebaliidae,Nebalia,,Arthropoda_Malacostraca_Leptostraca_Nebaliidae_Nebalia_,3
BHAK-11613,Arthropoda,Malacostraca,Leptostraca,,,,Arthropoda_Malacostraca_Leptostraca___,1
BHAK382,Arthropoda,Malacostraca,Mysida,Mysidae,Archaeomysis,,Arthropoda_Malacostraca_Mysida_Mysidae_Archaeomysis_,4
BHAK-06948,Arthropoda,Malacostraca,Mysida,Mysidae,Pacifacanthomysis,Pacifacanthomysis nephrophthalma,Arthropoda_Malacostraca_Mysida_Mysidae_Pacifacanthomysis_Pacifacanthomysis nephrophthalma,4
BHAK3740,Arthropoda,Malacostraca,Mysida,Mysidae,,,Arthropoda_Malacostraca_Mysida_Mysidae__,2
BHAK3738,Arthropoda,Malacostraca,Mysida,,,,Arthropoda_Malacostraca_Mysida___,2
BHAK-1195,Arthropoda,Malacostraca,Tanaidacea,Leptocheliidae,Chondrochelia,Chondrochelia savignyi,Arthropoda_Malacostraca_Tanaidacea_Leptocheliidae_Chondrochelia_Chondrochelia savignyi,3
BHAK342,Arthropoda,Malacostraca,Tanaidacea,Leptocheliidae,Leptochelia,,Arthropoda_Malacostraca_Tanaidacea_Leptocheliidae_Leptochelia_,6
BHAK-2810,Arthropoda,Malacostraca,Tanaidacea,Tanaididae,Pancolus,Pancolus californiensis,Arthropoda_Malacostraca_Tanaidacea_Tanaididae_Pancolus_Pancolus californiensis,3
BHAK-08873,Arthropoda,Malacostraca,Tanaidacea,,,,Arthropoda_Malacostraca_Tanaidacea___,4
BHAK-0849,Arthropoda,Malacostraca,,,,,Arthropoda_Malacostraca____,4
BHAK-07549,Arthropoda,Ostracoda,Myodocopida,Cylindroleberididae,,,Arthropoda_Ostracoda_Myodocopida_Cylindroleberididae__,1
BHAK-06859,Arthropoda,Ostracoda,Myodocopida,Philomedidae,Euphilomedes,Euphilomedes carcharodonta,Arthropoda_Ostracoda_Myodocopida_Philomedidae_Euphilomedes_Euphilomedes carcharodonta,1
BHAK2280,Arthropoda,Ostracoda,,,,,Arthropoda_Ostracoda____,13
BHAK3451,Arthropoda,Pycnogonida,Pantopoda,Phoxichilidiidae,,,Arthropoda_Pycnogonida_Pantopoda_Phoxichilidiidae__,1
BHAK-2262,Arthropoda,Pycnogonida,Pantopoda,Pycnogonidae,Pycnogonum,Pycnogonum stearnsi,Arthropoda_Pycnogonida_Pantopoda_Pycnogonidae_Pycnogonum_Pycnogonum stearnsi,1
BHAK-11912,Arthropoda,Pycnogonida,Pantopoda,Pycnogonidae,Pycnogonum,,Arthropoda_Pycnogonida_Pantopoda_Pycnogonidae_Pycnogonum_,1
BHAK-3187,Arthropoda,Pycnogonida,,,,,Arthropoda_Pycnogonida____,8
BHAK1216,Arthropoda,Thecostraca,Dendrogastrida,Dendrogastridae,Dendrogaster,,Arthropoda_Thecostraca_Dendrogastrida_Dendrogastridae_Dendrogaster_,3
BHAK-3140,Arthropoda,Thecostraca,Kentrogonida,Peltogastridae,Peltogaster,,Arthropoda_Thecostraca_Kentrogonida_Peltogastridae_Peltogaster_,1
BHAK980,Arthropoda,Thecostraca,Lepadiformes,Lepadidae,Lepas,Lepas anatifera,Arthropoda_Thecostraca_Lepadiformes_Lepadidae_Lepas_Lepas anatifera,3
BHAK3429,Arthropoda,Thecostraca,Scalpelliformes,Pollicipedidae,Pollicipes,Pollicipes polymerus,Arthropoda_Thecostraca_Scalpelliformes_Pollicipedidae_Pollicipes_Pollicipes polymerus,4
BHAK-3616,Arthropoda,Thecostraca,Sessilia,Archaeobalanidae,Semibalanus,Semibalanus balanoides,Arthropoda_Thecostraca_Sessilia_Archaeobalanidae_Semibalanus_Semibalanus balanoides,4
BHAK3478,Arthropoda,Thecostraca,Sessilia,Archaeobalanidae,Semibalanus,Semibalanus cariosus,Arthropoda_Thecostraca_Sessilia_Archaeobalanidae_Semibalanus_Semibalanus cariosus,3
BHAK1840,Arthropoda,Thecostraca,Sessilia,Archaeobalanidae,Solidobalanus,Solidobalanus engbergi,Arthropoda_Thecostraca_Sessilia_Archaeobalanidae_Solidobalanus_Solidobalanus engbergi,2
BHAK3450,Arthropoda,Thecostraca,Sessilia,Balanidae,Balanus,Balanus crenatus,Arthropoda_Thecostraca_Sessilia_Balanidae_Balanus_Balanus crenatus,1
BHAK-3614,Arthropoda,Thecostraca,Sessilia,Balanidae,Balanus,Balanus glandula,Arthropoda_Thecostraca_Sessilia_Balanidae_Balanus_Balanus glandula,4
BHAK541,Arthropoda,Thecostraca,Sessilia,Balanidae,Balanus,Balanus nubilus,Arthropoda_Thecostraca_Sessilia_Balanidae_Balanus_Balanus nubilus,3
BHAK755,Arthropoda,Thecostraca,Sessilia,Balanidae,Balanus,,Arthropoda_Thecostraca_Sessilia_Balanidae_Balanus_,6
BHAK1846,Arthropoda,Thecostraca,Sessilia,Balanidae,,,Arthropoda_Thecostraca_Sessilia_Balanidae__,3
BHAK2843,Arthropoda,Thecostraca,Sessilia,Chthamalidae,Chthamalus,Chthamalus dalli,Arthropoda_Thecostraca_Sessilia_Chthamalidae_Chthamalus_Chthamalus dalli,1
BHAK2072,Arthropoda,Thecostraca,,,,,Arthropoda_Thecostraca____,3
BHAK-07566,Arthropoda,,,,,,Arthropoda_____,21
BHAK-0984,Brachiopoda,Rhynchonellata,Terebratulida,Terebratellidae,Terebratalia,Terebratalia transversa,Brachiopoda_Rhynchonellata_Terebratulida_Terebratellidae_Terebratalia_Terebratalia transversa,3
BHAK-08973,Brachiopoda,,,,,,Brachiopoda_____,6
BHAK-0095,Bryozoa,Gymnolaemata,Cheilostomata,Eurystomellidae,Integripelta,Integripelta bilabiata,Bryozoa_Gymnolaemata_Cheilostomata_Eurystomellidae_Integripelta_Integripelta bilabiata,1
BHAK3029,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugula,,Bryozoa_Gymnolaemata_Cheilostomatida_Bugulidae_Bugula_,12
